,id,title,release_date,popularity,vote_average,vote_count
8333,390584,King Cobra,2016-10-21,7.627,5.9,467
8334,167032,Curse of Chucky,2013-10-08,19.965,5.893,1576
8335,9982,Chicken Little,2005-11-04,35.896,5.9,3922
8336,643550,Nocturne,2020-10-13,10.988,5.9,459
8337,203665,Paris or Perish,2013-07-15,5.714,5.9,302
8338,14873,The Jungle Book 2,2003-02-07,19.122,5.9,1140
8339,13389,Righteous Kill,2008-09-11,10.758,5.892,1248
8340,1884,The Ewok Adventure,1984-11-25,10.559,5.9,376
8341,439079,The Nun,2018-09-05,64.984,5.891,6729
8342,147868,The Worst Christmas of My Life,2012-12-22,6.014,5.9,522
8343,89492,This Is 40,2012-12-20,19.74,5.891,2171
8344,505436,Serial (Bad) Weddings 2,2019-01-30,15.14,5.89,1269
8345,416234,Winchester,2018-02-02,15.229,5.9,1748
8346,346672,Underworld: Blood Wars,2016-11-24,35.175,5.9,3697
8347,192145,Third Person,2014-06-20,11.66,5.9,602
8348,9767,The Break-Up,2006-06-01,22.827,5.89,2677
8349,16558,Duplicity,2009-03-18,12.199,5.9,793
8350,333674,Intruders,2015-06-12,8.734,5.884,478
8351,13067,In the Land of Women,2007-04-20,9.29,5.9,491
8352,811656,Monstrous,2022-05-13,9.813,5.9,303
8353,20829,Funny People,2009-07-30,12.644,5.9,1311
8354,12596,Pushing Tin,1999-04-23,10.199,5.9,399
8355,283445,Sinister 2,2015-08-19,15.157,5.883,2148
8356,72571,Paranormal Activity 3,2011-10-19,13.62,5.885,2201
8357,34480,The Descent: Part 2,2009-10-14,24.568,5.9,1170
8358,241843,Cooties,2014-10-10,11.499,5.9,748
8359,22894,Legion,2010-01-21,31.61,5.883,2651
8360,10030,Good Luck Chuck,2007-09-21,21.605,5.884,1511
8361,2084,Birthday Girl,2001-09-06,9.331,5.9,404
8362,671039,Rogue City,2020-10-30,12.874,5.883,589
8363,476764,The Front Runner,2018-11-06,8.827,5.9,358
8364,340945,USS Indianapolis: Men of Courage,2016-09-22,13.931,5.9,609
8365,284289,Beyond the Reach,2014-09-06,15.322,5.9,363
8366,14140,Herbie Goes to Monte Carlo,1977-06-24,12.694,5.882,321
8367,9907,Barnyard,2006-08-04,20.896,5.882,1100
8368,11648,Must Love Dogs,2005-07-21,12.671,5.9,466
8369,216015,Fifty Shades of Grey,2015-02-11,152.451,5.9,11870
8370,62838,New Year's Eve,2011-12-08,17.836,5.88,2140
8371,6439,Racing Stripes,2005-01-06,18.555,5.88,615
8372,17134,12 Rounds,2009-03-19,10.997,5.879,790
8373,11187,Child's Play 3,1991-08-30,21.465,5.879,1604
8374,9030,The Eye,2008-02-01,17.848,5.9,1066
8375,974453,Absolution,2024-10-31,362.845,5.877,329
8376,471507,Destroyer,2018-12-25,8.999,5.9,726
8377,84200,"For a Good Time, Call...",2012-08-31,9.49,5.877,304
8378,54540,Beverly Hills Chihuahua 2,2011-02-01,12.96,5.9,394
8379,37707,Splice,2010-06-03,21.342,5.877,2268
8380,1257,Because I Said So,2007-02-02,14.086,5.9,640
8381,615658,Awake,2021-06-09,12.465,5.9,1078
8382,208763,Forbidden Empire,2014-01-30,11.233,5.876,311
8383,57331,Largo Winch II,2011-02-16,11.245,5.876,362
8384,28597,Problem Child 2,1991-07-03,13.756,5.876,612
8385,23514,The Rum Diary,2011-10-13,12.136,5.9,1238
8386,175574,Free Birds,2013-10-30,15.842,5.875,790
8387,395458,Suburbicon,2017-10-26,9.88,5.874,1710
8388,97020,RoboCop,2014-01-30,25.001,5.874,5525
8389,15379,Missing in Action,1984-11-16,14.76,5.872,494
8390,79697,Butter,2012-10-05,6.757,5.9,398
8391,9582,A Guy Thing,2003-01-17,9.861,5.9,342
8392,48838,London Boulevard,2010-11-10,9.62,5.872,750
8393,20414,"Grande, grosso e Verdone",2008-03-07,5.007,5.9,383
8394,8398,The Hitcher,2007-01-19,7.619,5.9,931
8395,780154,All My Friends Are Dead,2020-12-28,11.62,5.9,350
8396,206296,The Last Five Years,2014-11-03,7.342,5.9,342
8397,7978,The Wolfman,2010-02-10,31.724,5.9,2009
8398,432618,Coexister,2017-10-11,8.095,5.9,392
8399,249070,Hitman: Agent 47,2015-08-20,31.208,5.9,3082
8400,38961,Tamara Drewe,2010-07-14,8.694,5.9,447
8401,9728,Friday the 13th Part III,1982-08-13,33.784,5.869,1426
8402,1450,Blood: The Last Vampire,2009-04-02,8.103,5.9,379
8403,318,The Million Dollar Hotel,2000-02-09,10.573,5.9,339
8404,306,Beverly Hills Cop III,1994-05-24,15.795,5.9,1928
8405,277547,Playing It Cool,2014-09-26,20.835,5.9,761
8406,11851,The Presidio,1988-06-10,7.582,5.868,338
8407,10061,Escape from L.A.,1996-08-09,15.64,5.9,1457
8408,340022,Gringo,2018-03-08,9.406,5.867,750
8409,147441,Exodus: Gods and Kings,2014-12-03,48.844,5.867,4576
8410,50022,Super Troopers 2,2018-04-19,13.255,5.9,466
8411,9530,RV,2006-04-28,24.022,5.869,1686
8412,2144,One Night at McCool's,2001-04-19,10.104,5.9,340
8413,679989,Simply Black,2020-07-08,6.399,5.865,429
8414,500922,A Score to Settle,2019-08-01,9.074,5.9,493
8415,15019,I Could Never Be Your Woman,2007-05-11,10.594,5.9,420
8416,10379,Drop Dead Fred,1991-04-19,10.926,5.9,370
8417,793723,Sentinelle,2021-03-05,8.325,5.9,594
8418,419522,Ignorance Is Bliss,2017-02-23,6.606,5.864,449
8419,18476,Horsemen,2009-02-06,12.015,5.9,549
8420,114478,Starship Troopers: Invasion,2012-08-28,17.787,5.9,399
8421,429460,Muse,2017-11-09,11.951,5.862,355
8422,87567,The Big Wedding,2013-04-25,10.198,5.862,1166
8423,45772,Gnomeo & Juliet,2011-01-13,17.108,5.862,1965
8424,19286,Leprechaun 3,1995-06-27,12.782,5.9,319
8425,16866,Planet 51,2009-11-19,16.354,5.9,2039
8426,9988,Beerfest,2006-08-25,9.963,5.862,553
8427,14138,Black Water,2007-06-01,17.866,5.9,346
8428,6723,The Rookie,1990-12-07,14.741,5.9,557
8429,740925,No One Gets Out Alive,2021-09-29,20.06,5.9,647
8430,44833,Battleship,2012-04-11,45.216,5.86,5564
8431,23172,The Spy Next Door,2010-01-15,21.239,5.86,1309
8432,11630,3 Men and a Little Lady,1990-11-21,12.021,5.9,534
8433,133698,A Perfect Plan,2012-10-29,10.357,5.859,621
8434,101173,Coriolanus,2011-02-14,15.683,5.9,451
8435,59965,Abduction,2011-09-22,20.993,5.859,2882
8436,36648,Blade: Trinity,2004-12-08,30.96,5.9,3935
8437,9678,Little Nicky,2000-11-10,22.734,5.9,1834
8438,9099,Sgt. Bilko,1996-03-29,8.993,5.9,354
8439,52077,Nothing to Declare,2010-12-20,12.885,5.9,1126
8440,30618,Bunraku,2010-09-01,8.751,5.9,318
8441,5,Four Rooms,1995-12-09,17.383,5.858,2669
8442,661791,La Abuela (The Grandmother),2022-01-28,8.553,5.857,450
8443,69778,A Good Old Fashioned Orgy,2011-09-02,10.81,5.857,328
8444,431185,He's Out There,2018-10-25,9.061,5.9,308
8445,383785,Kung Fu Yoga,2017-01-27,13.962,5.9,383
8446,377275,In Bed with Victoria,2016-09-14,7.65,5.9,485
8447,20606,Doghouse,2009-06-11,8.554,5.9,364
8448,503,Poseidon,2006-05-03,19.502,5.855,2151
8449,487702,F the Prom,2017-12-05,7.295,5.9,411
8450,12139,Dennis the Menace,1993-06-09,25.76,5.9,1473
8451,109431,Identity Thief,2013-02-07,21.439,5.854,3336
8452,27583,Greenberg,2010-03-26,7.177,5.9,569
8453,27573,The Bounty Hunter,2010-03-16,15.716,5.9,2855
8454,12138,3000 Miles to Graceland,2001-02-23,11.501,5.854,646
8455,11074,Striking Distance,1993-09-17,17.656,5.854,822
8456,334538,Into the Forest,2016-06-03,10.119,5.853,675
8457,10131,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,28.901,5.853,1449
8458,650783,The Comeback Trail,2020-11-12,11.048,5.9,315
8459,9413,Picture Perfect,1997-08-01,10.934,5.9,426
8460,9312,Mortal Kombat,1995-08-18,24.229,5.852,2301
8461,418078,It Comes at Night,2017-06-09,17.916,5.851,2388
8462,152259,Phantom,2013-01-03,11.359,5.9,322
8463,93828,Welcome to the Punch,2013-03-15,13.748,5.9,656
8464,72207,The Five-Year Engagement,2012-04-27,14.586,5.851,1332
8465,3512,Under Siege 2: Dark Territory,1995-07-13,16.898,5.851,922
8466,335791,When the Bough Breaks,2016-09-09,11.146,5.8,403
8467,238215,The Cobbler,2014-09-11,17.235,5.8,1667
8468,18457,Dead Weight,2002-04-10,6.33,5.8,376
8469,9957,The Benchwarmers,2006-04-07,14.633,5.85,881
8470,440708,Mom or Dad?,2017-02-14,5.224,5.849,631
8471,334536,The Blackcoat's Daughter,2017-03-31,14.148,5.8,676
8472,315319,We Accept Miracles,2015-01-02,5.31,5.8,427
8473,262543,Automata,2014-10-09,19.21,5.849,1659
8474,14161,2012,2009-10-10,51.456,5.849,12038
8475,509874,Lying and Stealing,2019-07-12,11.03,5.848,356
8476,284537,Welcome to Me,2014-09-05,8.452,5.852,301
8477,517412,Tesla,2020-08-14,11.911,5.8,333
8478,157823,Night Moves,2014-04-23,6.398,5.8,336
8479,28941,Chopping Mall,1986-03-21,10.958,5.85,370
8480,34803,Death at a Funeral,2010-04-15,17.795,5.846,981
8481,11870,Big Fat Liar,2002-02-08,16.721,5.845,817
8482,11258,Hard Rain,1998-01-16,11.962,5.846,721
8483,192134,Dom Hemingway,2013-11-14,9.079,5.8,509
8484,81005,Jack the Giant Slayer,2013-02-27,41.376,5.845,4933
8485,557946,Last Looks,2022-01-27,16.572,5.8,304
8486,521935,Cam,2018-10-01,8.038,5.8,1477
8487,10317,Our Brand Is Crisis,2015-09-11,12.664,5.8,495
8488,927107,The Bricklayer,2023-12-14,21.826,5.842,301
8489,437626,Stockholm,2019-04-12,8.399,5.8,396
8490,25643,Love Happens,2009-09-18,10.232,5.8,670
8491,4327,Charlie's Angels,2000-11-02,29.45,5.8,4197
8492,768334,A Classic Horror Story,2021-07-01,11.107,5.8,957
8493,192149,The Two Faces of January,2014-05-16,8.639,5.8,681
8494,24418,Cirque du Freak: The Vampire's Assistant,2009-10-23,21.53,5.84,1100
8495,150202,The Haunting in Connecticut 2: Ghosts of Georgia,2013-02-01,13.032,5.8,516
8496,44982,13,2010-03-12,13.43,5.8,817
8497,11517,Money Train,1995-11-21,14.286,5.835,779
8498,214030,Fading Gigolo,2013-09-07,11.012,5.8,583
8499,156717,Death Race: Inferno,2013-01-04,21.194,5.8,766
8500,4442,The Brothers Grimm,2005-08-26,20.251,5.839,2764
8501,461053,S.W.A.T.: Under Siege,2017-08-01,19.787,5.8,371
8502,256474,In the Blood,2014-04-04,9.6,5.8,355
8503,5375,Fred Claus,2007-11-09,13.668,5.838,860
8504,353979,Pet,2016-09-24,9.658,5.837,664
8505,9396,Crocodile Dundee II,1988-05-19,15.626,5.837,1109
8506,3682,54,1998-08-28,10.75,5.8,478
8507,14211,Prey,2007-05-18,19.332,5.836,380
8508,13690,Open Season 2,2008-09-24,20.655,5.8,1226
8509,12569,Extract,2009-09-03,8.283,5.836,607
8510,12277,Undercover Brother,2002-05-31,11.056,5.8,379
8511,10596,Replicant,2001-05-11,9.909,5.839,477
8512,8849,Alfie,2004-10-22,10.131,5.836,820
8513,539885,Ava,2020-07-02,22.226,5.835,2606
8514,348060,Antigang,2015-08-19,10.643,5.835,342
8515,12096,The Pink Panther,2006-02-10,20.181,5.836,1952
8516,748167,Uglies,2024-09-12,26.285,5.834,713
8517,957452,The Crow,2024-08-21,136.092,5.833,947
8518,291264,The Family Fang,2016-04-16,7.015,5.833,327
8519,250349,Barbecue,2014-04-30,6.491,5.833,695
8520,9491,Blue Steel,1990-03-16,9.115,5.835,409
8521,4942,Leatherheads,2008-03-24,7.851,5.833,455
8522,663866,Censor,2021-06-11,12.01,5.8,388
8523,438650,Cold Pursuit,2019-02-07,26.924,5.8,2610
8524,413992,Sweet Virginia,2017-11-17,9.445,5.8,309
8525,270010,A Hologram for the King,2016-04-22,12.367,5.8,1148
8526,26953,Puppet Master,1989-10-12,10.351,5.8,349
8527,77987,Only God Forgives,2013-05-30,11.613,5.8,2439
8528,60281,To the Wonder,2013-02-22,12.64,5.8,490
8529,8457,Drillbit Taylor,2008-02-04,14.037,5.831,1035
8530,6877,Failure to Launch,2006-03-10,15.105,5.8,1670
8531,411873,The Little Hours,2017-06-30,28.413,5.83,573
8532,342878,One Wild Moment,2015-06-24,26.768,5.83,1033
8533,323676,The Boss,2016-04-07,14.108,5.83,1337
8534,71679,Resident Evil: Retribution,2012-09-12,3.625,5.83,4022
8535,49524,R.I.P.D.,2013-07-18,19.212,5.8,4032
8536,619979,Deep Water,2022-03-18,51.884,5.828,1427
8537,174751,Jane Got a Gun,2015-12-31,10.449,5.8,809
8538,14536,New in Town,2009-01-30,12.965,5.829,490
8539,412546,Antrum,2018-10-14,12.432,5.8,317
8540,107811,21 & Over,2013-03-01,17.293,5.8,1530
8541,77953,The Campaign,2012-08-09,15.768,5.8,1747
8542,37414,The Killer Inside Me,2010-02-19,10.523,5.8,584
8543,9570,The Black Hole,1979-12-18,13.559,5.8,491
8544,9070,Mighty Morphin Power Rangers: The Movie,1995-06-30,16.902,5.828,710
8545,1691,Hostel: Part II,2007-06-07,20.633,5.8,2044
8546,14223,Wind Chill,2007-04-27,11.133,5.8,477
8547,9980,Maximum Overdrive,1986-07-25,18.132,5.827,762
8548,675327,Shadow in the Cloud,2020-12-31,20.886,5.8,986
8549,23367,Bandslam,2009-08-06,6.393,5.826,459
8550,9754,Firewall,2006-02-08,10.675,5.823,952
8551,244761,The Captive,2014-09-05,19.244,5.825,1091
8552,14035,Meatballs,1979-06-28,18.74,5.8,317
8553,13555,The Funhouse,1981-03-13,6.991,5.828,395
8554,1961,My Name Is Bruce,2007-10-01,8.82,5.8,338
8555,547388,New Biz in the Hood,2019-02-27,5.92,5.8,312
8556,58547,10 Years,2012-09-14,8.389,5.8,548
8557,87428,That's My Boy,2012-06-14,25.859,5.823,1986
8558,240916,Reasonable Doubt,2014-01-17,11.342,5.8,560
8559,429202,Vox Lux,2018-09-07,13.351,5.818,486
8560,423087,6 Below: Miracle on the Mountain,2017-10-12,17.991,5.8,365
8561,19904,The Stepfather,2009-10-16,12.806,5.821,898
8562,9824,Mystery Men,1999-08-06,13.723,5.822,837
8563,325848,The Parisian Bitch,2015-04-29,6.778,5.82,472
8564,325133,Neighbors 2: Sorority Rising,2016-05-04,20.565,5.821,4424
8565,41665,Fantozzi in Heaven,1993-12-21,7.197,5.82,367
8566,11856,Air America,1990-08-10,12.106,5.82,597
8567,17127,The Object of My Affection,1998-04-17,9.537,5.8,306
8568,10768,The Final Conflict,1981-03-20,13.809,5.8,576
8569,8836,The X Files: I Want to Believe,2008-07-24,21.354,5.8,1515
8570,393345,Cult of Chucky,2017-10-12,21.635,5.818,1299
8571,502416,Ma,2019-05-29,18.301,5.817,2242
8572,368940,Robinson Crusoe,2016-02-04,16.563,5.817,334
8573,84105,Frenemies,2012-01-13,8.523,5.817,432
8574,74777,Absentia,2011-03-03,6.554,5.8,339
8575,9932,Analyze That,2002-12-06,11.357,5.817,1254
8576,354861,Father Figures,2017-12-21,9.651,5.816,632
8577,320316,Italiano medio,2015-01-29,3.842,5.8,480
8578,60049,Come tu mi vuoi,2007-10-09,5.013,5.8,566
8579,9600,Big Momma's House,2000-05-31,22.188,5.816,2324
8580,461992,Hostile,2018-03-08,14.965,5.8,371
8581,772515,Huesera: The Bone Woman,2023-02-10,13.945,5.814,330
8582,595743,SAS: Red Notice,2021-08-11,18.639,5.8,543
8583,492621,The Midnight Man,2016-09-30,9.243,5.814,416
8584,190469,Redirected,2014-01-10,11.119,5.8,370
8585,9482,Judge Dredd,1995-06-30,20.549,5.8,2503
8586,2099,Raw Deal,1986-06-06,14.41,5.816,787
8587,38262,Department Store,1986-06-06,6.915,5.8,300
8588,11806,Beethoven,1992-04-03,20.02,5.8,2087
8589,11519,1941,1979-12-14,11.727,5.8,627
8590,38321,Priest,2011-05-05,93.192,5.812,2283
8591,35626,Return to Sleepaway Camp,2008-11-04,5.869,5.8,319
8592,9384,Starsky & Hutch,2004-03-05,9.812,5.812,2336
8593,70706,Very Good Girls,2013-01-22,7.521,5.811,433
8594,13056,Punisher: War Zone,2008-12-05,19.132,5.811,1161
8595,51620,Death Race 2,2010-11-12,23.535,5.81,1109
8596,433627,7 Days in Entebbe,2018-03-15,14.019,5.8,417
8597,10862,Bounce,2000-11-15,7.564,5.8,390
8598,6477,Alvin and the Chipmunks,2007-12-13,45.456,5.809,4478
8599,9341,The Core,2003-03-28,21.856,5.809,1908
8600,271718,Trainwreck,2015-07-17,23.195,5.806,2585
8601,57157,Young Adult,2011-11-11,15.468,5.8,1258
8602,359412,Marauders,2016-07-01,13.77,5.8,655
8603,61630,Suddenly Heaven,2003-12-19,6.048,5.804,350
8604,4248,Scary Movie 2,2001-07-04,48.481,5.8,4713
8605,621707,The Vigil,2020-07-01,6.654,5.803,393
8606,489064,3 from Hell,2019-09-16,13.303,5.8,485
8607,334394,Baskin,2015-12-31,9.211,5.8,307
8608,305932,Expelled,2014-12-12,7.824,5.8,449
8609,12118,Police Academy 3: Back in Training,1986-03-20,13.753,5.803,1239
8610,11632,Vanity Fair,2004-09-01,9.718,5.8,338
8611,377264,Morgan,2016-09-01,15.262,5.802,1492
8612,10069,Stay Alive,2006-03-24,11.012,5.801,757
8613,10054,Spy Kids,2001-03-18,28.12,5.8,3472
8614,8869,Eight Legged Freaks,2002-07-17,17.862,5.8,1248
8615,94380,Bad Ass,2012-04-12,11.939,5.8,404
8616,82505,House at the End of the Street,2012-09-21,13.372,5.8,1799
8617,14906,Saludos Amigos,1942-08-24,13.236,5.8,467
8618,19064,Once Bitten,1985-11-15,10.267,5.8,317
8619,10172,Are We Done Yet?,2007-04-04,21.156,5.8,622
8620,10035,100 Girls,2000-09-01,14.828,5.8,460
8621,451877,I Think We're Alone Now,2018-09-14,10.273,5.799,403
8622,73499,The Double,2011-10-27,9.832,5.799,667
8623,44943,Battle: Los Angeles,2011-03-08,24.278,5.799,3479
8624,12193,Four Christmases,2008-11-26,13.735,5.799,1155
8625,987686,A Family Affair,2024-06-27,33.995,5.798,600
8626,10406,Encino Man,1992-05-22,11.977,5.798,654
8627,9981,Kicking & Screaming,2005-05-13,11.822,5.798,634
8628,456165,Family Is Family,2018-02-28,8.682,5.797,733
8629,739413,Mother/Android,2021-12-17,17.126,5.8,763
8630,403119,47 Meters Down,2017-05-25,18.994,5.8,2739
8631,13836,Race to Witch Mountain,2009-03-12,17.468,5.796,1714
8632,11141,Laws of Attraction,2004-04-04,11.862,5.796,420
8633,737568,The Doorman,2020-10-01,12.956,5.8,422
8634,10599,Pinocchio,2002-10-11,7.44,5.8,762
8635,615469,Spiderhead,2022-06-17,18.066,5.793,1557
8636,485942,Batman Ninja,2018-06-15,13.078,5.8,861
8637,52451,The Three Musketeers,2011-08-31,19.681,5.794,2635
8638,11397,Not Another Teen Movie,2001-12-07,34.722,5.797,2095
8639,550385,Christmas with a View,2018-11-01,8.684,5.8,306
8640,11451,Herbie Fully Loaded,2005-06-22,30.779,5.792,2306
8641,323368,Hangman,2017-12-22,8.137,5.791,594
8642,299551,The Atticus Institute,2015-01-05,9.731,5.8,323
8643,227783,The Nut Job,2014-01-17,17.564,5.789,967
8644,539537,Fantasy Island,2020-02-12,21.528,5.8,2481
8645,9095,Mary Reilly,1996-02-23,6.761,5.788,319
8646,1408,Cutthroat Island,1995-12-22,14.095,5.783,562
8647,56906,Husk,2011-01-28,15.844,5.787,341
8648,10092,Cry_Wolf,2005-09-16,8.312,5.787,544
8649,422715,The Bride,2017-01-19,7.379,5.8,353
8650,275601,Ricki and the Flash,2015-07-10,7.785,5.8,706
8651,119698,The Dinosaur Project,2012-08-09,19.338,5.8,303
8652,81836,To Rome with Love,2012-04-20,9.975,5.784,2004
8653,9738,Fantastic Four,2005-06-29,44.607,5.8,9393
8654,6641,Love and Other Disasters,2006-09-09,10.302,5.8,326
8655,862552,The Ritual Killer,2023-03-09,19.78,5.8,315
8656,332704,Backtrack,2015-07-25,7.028,5.8,376
8657,184315,Hercules,2014-07-23,45.889,5.8,4107
8658,1010600,The Strangers: Chapter 1,2024-05-15,45.235,5.787,465
8659,45650,The Hole,2009-09-09,11.76,5.8,721
8660,9304,Multiplicity,1996-07-19,10.95,5.8,546
8661,3489,88 Minutes,2007-02-14,11.066,5.782,1087
8662,256569,Trespass Against Us,2016-10-14,8.851,5.8,327
8663,56014,Men Vs Women,2010-10-27,7.544,5.781,689
8664,24001,The Hills Run Red,2009-09-29,9.539,5.8,306
8665,18896,The French Kissers,2009-06-10,5.506,5.8,443
8666,10733,The Alamo,2004-04-07,10.895,5.781,336
8667,255157,The Forger,2014-09-10,10.187,5.8,373
8668,129139,The To Do List,2013-07-24,13.703,5.8,1017
8669,311539,A Christmas Horror Story,2015-07-20,9.293,5.779,341
8670,62206,30 Minutes or Less,2011-08-11,13.298,5.779,1714
8671,42949,Arthur 3: The War of the Two Worlds,2010-08-22,17.274,5.8,1531
8672,76489,The Three Stooges,2012-04-13,17.031,5.8,589
8673,718840,A Nice Girl Like You,2020-07-18,10.594,5.777,346
8674,85038,Welcome to the North,2012-01-18,6.538,5.777,1307
8675,13505,The Perfect Score,2004-01-30,11.454,5.8,467
8676,10829,Tremors 3: Back to Perfection,2001-10-02,19.365,5.8,638
8677,7183,Perfect Stranger,2007-04-11,12.844,5.777,936
8678,14869,G.I. Joe: The Rise of Cobra,2009-08-03,37.095,5.776,4641
8679,10877,Exit Wounds,2001-03-16,12.626,5.776,493
8680,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-11-01,30.692,5.776,1902
8681,72477,Texas Killing Fields,2011-10-14,9.302,5.8,483
8682,250546,Annabelle,2014-10-02,39.59,5.8,6157
8683,112454,Clown,2014-11-13,12.758,5.774,1379
8684,46261,Don't Be Afraid of the Dark,2010-11-06,12.56,5.8,1044
8685,45657,The Ward,2010-09-13,13.467,5.774,1208
8686,1452,Superman Returns,2006-06-28,24.822,5.8,4237
8687,622420,The Jack in the Box,2019-11-09,14.887,5.773,442
8688,333663,War on Everyone,2016-10-07,12.235,5.773,426
8689,13536,City by the Sea,2002-09-06,8.473,5.773,354
8690,12090,Just Married,2003-01-08,18.781,5.8,1362
8691,661930,The Swarm,2021-04-09,7.623,5.771,470
8692,499726,MILF,2018-05-02,22.108,5.771,556
8693,3603,Black Sheep,2007-03-29,9.183,5.8,757
8694,11478,The Skulls,2000-03-31,10.539,5.8,551
8695,41513,The Smurfs,2011-07-29,33.333,5.8,3778
8696,10694,The Chase,1994-03-04,10.887,5.8,353
8697,1375,Rocky V,1990-11-16,26.124,5.769,3219
8698,11456,Domestic Disturbance,2001-10-28,14.115,5.767,434
8699,489929,Destination Wedding,2018-08-02,12.933,5.8,758
8700,41668,Fantozzi The Return,1996-12-20,4.918,5.8,379
8701,17169,Any Which Way You Can,1980-12-17,10.678,5.8,337
8702,357096,I Spit on Your Grave III: Vengeance Is Mine,2015-10-01,36.941,5.765,963
8703,322240,Nine Lives,2016-08-03,12.364,5.8,1073
8704,9074,The Man,2005-09-08,8.119,5.764,562
8705,1717,All the King's Men,2006-09-10,10.505,5.764,307
8706,234004,Ratchet & Clank,2016-04-13,13.911,5.8,613
8707,50671,The Resident,2011-02-10,13.802,5.763,625
8708,50359,Hop,2011-03-30,18.802,5.8,1282
8709,40817,Kiss Me Again,2010-01-29,7.599,5.762,372
8710,11565,Big Momma's House 2,2006-01-26,26.901,5.8,1604
8711,433251,Naked,2017-08-11,10.971,5.8,1280
8712,560204,Arkansas,2020-05-05,9.417,5.764,318
8713,123105,The Bay,2012-09-13,10.513,5.76,769
8714,41436,Paranormal Activity 2,2010-10-20,17.144,5.76,2453
8715,14123,Bratz,2007-08-03,11.817,5.8,442
8716,869,Planet of the Apes,2001-07-25,35.68,5.76,4121
8717,347754,Curve,2015-08-31,13.806,5.8,488
8718,9886,Johnny Mnemonic,1995-05-26,14.83,5.8,1376
8719,9884,Collateral Damage,2002-02-06,17.0,5.759,1383
8720,355008,Special Correspondents,2016-04-22,10.609,5.758,519
8721,353491,The Dark Tower,2017-08-03,36.595,5.759,5149
8722,159128,We Are What We Are,2013-09-27,8.969,5.758,553
8723,11908,Hatchet,2006-04-27,11.457,5.8,648
8724,575322,Project Gemini,2022-01-06,24.265,5.8,457
8725,13498,Man of the House,2005-02-25,13.215,5.757,468
8726,339396,True Memoirs of an International Assassin,2016-11-11,10.927,5.756,798
8727,10996,Stuart Little 2,2002-07-19,15.768,5.756,2420
8728,772272,Tall Girl 2,2022-02-11,12.709,5.755,372
